date,mom_20,mom_60,reversal_5,volatility_20,dollar_volume_20,volume_anom,ma_dist_20,rsi_14,overnight,turnover_20,hl_spread_5,size_proxy,intraday_momentum,max_ret_5d
2018-03-02,1.59357372160285,1.2720519677113398,1.8921019824808583,0.7743999119837945,-0.5771300708035569,-0.4009114062299901,2.783497181957126,0.8917922415230539,1.8970737240379996,-0.4104200852578953,1.262692761527921,0.8936111816928805,9.35281929010413,1.5032666290008159
2018-03-05,1.6660909391864318,1.2517612095086936,1.9891385062349842,0.7843221836068155,-0.5771685399915208,-0.3969553203359123,2.932705291002207,0.8568205998904803,1.8160705414980773,-0.408994450609955,1.2753455192448793,0.9045815128874546,9.446217858824141,1.5872568524367061
2018-03-06,1.6800127642464564,1.2830651359042387,2.0528212007413966,0.8130192350805354,-0.5682519572975993,-0.3988169344563649,2.8270335625952474,0.8510885479141179,1.8213669638032877,-0.42784914876314784,1.3210764554312409,0.9576949046481751,9.372022588990005,1.5777241021872328
2018-03-07,1.5909174835971838,1.284132184755955,2.0376462659823056,0.8073685829710147,-0.566608179178259,-0.40643082043090395,2.6878785744984452,0.8263561718767245,1.8674094209492669,-0.42304868886065417,1.290064575544699,0.966511217212551,9.541285719840216,1.5432831555951387
2018-03-08,1.6180597605053504,1.1383647873612963,1.938610119743804,0.7783062853057023,-0.5858011902912886,-0.39565737192252115,2.5717654239230066,0.845488956021279,1.7305264251291654,-0.4281213563079732,1.3365986116204822,0.8794231139477178,9.503265227803727,1.4827257287030746
2018-03-09,1.6638196465766453,1.1575925841432975,1.93270113391472,0.7989214837552854,-0.595103343197524,-0.386644465984865,2.580198160679026,0.8434402799365424,1.7099745631657157,-0.4306214686804112,1.3236987656163355,0.8777058195397625,9.625025409853894,1.4885873041490214
2018-03-12,1.6688996948231285,1.2137091025189877,2.0296514199035567,0.8501548779426067,-0.6020894276162729,-0.3824667422025392,2.619536755417636,0.794454528094479,1.7018215274644901,-0.4411974767173241,1.2851538873817652,0.8374655317583701,9.645287908394863,1.5273249613029583
2018-03-13,1.6482911959641622,1.2705065276174872,2.0807881851412886,0.774245464301109,-0.6086541540253829,-0.3834862444826682,2.692735528934946,0.8403698363598244,1.7435412888925792,-0.42784027354549414,1.2381739102323266,0.7459467942261386,9.824967189345601,1.518024358704821
2018-03-14,1.5920364865114172,1.2173587659609675,2.0153464223530104,0.8491792382987076,-0.6027500119086959,-0.40144295222735105,2.614294848173466,0.770410621554223,1.7491778790721377,-0.4228950727982641,1.2476201060418224,0.8160983596601088,10.010520740566534,1.4645367630394572
2018-03-15,1.650529638930312,1.182530710142737,1.9907331946948141,0.8909087137897098,-0.6144690296477917,-0.39063223966480354,2.5847926121244083,0.8103625662392211,1.823807256212414,-0.43862707641894816,1.2983409913868509,0.8246226326345782,9.971069300175238,1.4408017695963986
2018-03-16,1.6872617092505253,1.1529035964303915,1.9915817500061195,0.9171136619720885,-0.5962494587361612,-0.4067891467332573,2.6377432528341815,0.8354512745907405,1.8619887679141187,-0.43878635374157016,1.3301922944907547,0.8509588836399329,9.976815261058851,1.421893805117572
2018-03-19,1.8184330240031246,1.1529035964303915,1.9915817500061195,0.8767421911187001,-0.6039401305182034,-0.4120130625378158,2.8153097189376033,0.9012968631179006,1.8628799367660305,-0.4650522030204358,1.2811220217333985,0.8715562398664891,9.998882907755569,1.3757613831329065
2018-03-20,1.8400067978638184,1.1004375614376332,2.029196378490163,0.8448151512311741,-0.6082402973984857,-0.4275133491593952,2.84451411314668,0.9158503927627855,1.7874097915029878,-0.4661176703758825,1.3412560874802901,0.8512360691615155,10.17864585112057,1.3499668727510072
2018-03-21,1.8309621902273094,1.1000445455044798,2.038059657460844,0.9015216209759993,-0.5892002058274524,-0.42725028975851653,2.9094997365262256,0.943091764028154,1.9228819631525451,-0.4657724542802185,1.3745462788998721,0.9412088357385004,9.978959895573086,1.4641786820538796
2018-03-22,1.8353685906067434,1.1148627339067403,2.1095119272458964,0.8805717408197662,-0.5815338314644468,-0.42004857379079485,3.001447447037063,0.9643591278669561,2.0161575060511994,-0.4569775104752316,1.4005359622490245,0.9299885290352861,9.862402850444097,1.4434964978073133
2018-03-23,1.7318551444259684,1.012340402888464,2.050728257414212,0.8387851680848002,-0.5821955180151247,-0.4283347979885678,2.88944054235458,0.9176047059432937,2.1174949562777847,-0.4513366417401129,1.3471957102330636,0.9269367949916612,9.546802656806886,1.4460933621937295
2018-03-26,1.772504240016009,1.058110122756792,2.096122078828168,0.8254588415617725,-0.5839666466858671,-0.4229622073844521,2.947314123507131,0.8764589311992639,2.0398566231929327,-0.445866263401685,1.3990085537030077,0.9343556032989155,9.809461037697115,1.5364863634026502
2018-03-27,1.8740279401496704,1.0736903861493192,2.115887026544778,0.8355892762977957,-0.5777641145315062,-0.4133498359569331,2.972512889991715,0.85940576281331,2.0567263922761825,-0.4351870749013047,1.4123219185574336,0.9739291640297734,9.87846620829933,1.4738738386221315
2018-03-28,1.7231623693108111,0.9648367179302204,1.952325612140228,0.7688638697981549,-0.5679925761538311,-0.4384980995717862,2.7639848459734244,0.8179408030768482,2.2454710340252966,-0.43005205785826917,1.3478507316771768,1.0196105597731209,8.740416799362022,1.2865254718286083
2018-03-29,1.5866283526276228,0.9610112130058719,1.8893581574572722,0.808917289784133,-0.5836682852604056,-0.44899648200535225,2.683706253313603,0.8555659998067229,2.2056835480487376,-0.4566105739423669,1.3886598230584082,0.9463274958810464,8.459795865303708,1.3292765628383454
2018-03-30,1.6232001812069536,0.9874634985093678,1.8867172915848913,0.7844653873865508,-0.5832877591514467,-0.436982283852669,2.6157107678267897,0.8346007647647153,2.169863353266789,-0.45174446374282573,1.412956446808761,0.948106434171228,8.635244392972432,1.278488520177223
2018-04-02,1.6187758840041049,0.9785623572551809,1.887571066137446,0.7866736975967235,-0.5733690992448208,-0.43767902909629475,2.6150499423519866,0.8295324967359721,2.195998199572698,-0.43646402502623627,1.4237632194560845,0.9944756148391811,8.676636235703466,1.2813081935082016
2018-04-03,1.6225101988303825,0.9832659934612986,1.8916886767776204,0.8242570689431163,-0.5756773804282861,-0.4505158991163084,2.623644000423201,0.8363679802829775,2.157255088831179,-0.4365799571098785,1.4790937780113613,0.9836845293260024,8.9031922835056,1.3292963925327443
2018-04-04,1.631457576563097,1.0671773127886541,1.8641758386999538,0.8069002594936976,-0.5809314628409885,-0.4452878580705095,2.6360070073068846,0.7938938790356449,2.0420925659685536,-0.44219156374966595,1.355975693465877,0.9065233591838271,8.772598731634652,1.2136176260693872
2018-04-09,1.5976046322949005,1.114336039638708,1.7786142289703561,0.7249331426742542,-0.5679263728250508,-0.4585950999775962,2.589230823767609,0.8219899616077038,2.133696488590479,-0.41821871206767114,1.4124942660918784,0.9656891177773086,8.260286707444221,1.2005936412992209
2018-04-10,1.5785987914454331,1.0862812233165822,1.787929413296777,0.7462288499278662,-0.5702407237654801,-0.4743165290017909,2.5716893167791475,0.8086590448049222,2.2000337313128013,-0.4305344441908646,1.436417517458369,0.9551601380567354,8.200710143470111,1.2116607269379092
2018-04-11,1.540926181033257,1.074604128653558,1.8206894973966454,0.7913953697838834,-0.5709209850517527,-0.4747664473720097,2.5195079302870957,0.7822350397253264,2.216359841333141,-0.4299797696227703,1.457110257606812,0.952065336329506,7.962732138810717,1.2365539776404857
2018-04-12,1.520341475582275,1.0989269483711257,1.828225471972445,0.7731396312704237,-0.5675736227356177,-0.4695450550329916,2.5196292831797047,0.7854127483322375,2.2414515408871427,-0.42084681496279197,1.4323642901148657,0.967527446946258,7.938023466311053,1.2200046217094975
2018-04-13,1.5025560911738802,1.116450059116879,1.8082674314846883,0.8346562396283019,-0.5640360906147679,-0.4680986110816282,2.4947921885308806,0.7805442868445744,2.2313644709624665,-0.42223658819625887,1.4247217799096412,0.8931440774684509,7.962395658714302,1.2315632878102156
2018-04-16,1.5833895636454232,1.1592388594556868,1.8294802967917536,0.8025384466510466,-0.5618915003433695,-0.4530669332918573,2.6076752480401932,0.75174014058742,2.310433147668492,-0.4089988381629628,1.36539094792193,0.9212982278372428,8.00050268625816,1.2160249888871597
2018-04-17,1.676529371669325,1.1497056843480462,1.8224735490968564,0.7375509251253061,-0.563317002639072,-0.4509202458677778,2.674621615601202,0.8226302564774417,2.343358851678233,-0.4042123459931707,1.3214972155492375,0.9486631225843647,8.32500082007185,1.2643574149342096
2018-04-18,1.4805732346473697,1.00820087648373,1.6158324341582535,0.8398035089135396,-0.5512578958537954,-0.4597161330110364,2.4055923778008,0.8579979519502514,2.607697736801306,-0.3888691957356294,1.4581142695385934,1.1171521854954487,8.191055671135159,1.2601399896999452
2018-04-19,1.4656198860858236,1.0140084956671154,1.6998730281089203,0.9231367405617097,-0.5751823390026825,-0.43506060400782287,2.3850628448797377,0.8717757021880559,2.5755165896133554,-0.42753603004273866,1.5694536624947997,0.9915147790108185,8.580781113594853,1.2834359884995075
2018-04-20,1.4891598574008231,0.9575482472258554,1.7125323803501846,0.9137933466366406,-0.5745691170323005,-0.43811013489930184,2.400934962740837,0.9181375244354213,2.6064907504406607,-0.42205979237253155,1.556970193568982,1.003727472569199,8.672251544159614,1.2759808660933536
2018-04-23,1.5363876188751107,0.9833941770112717,1.7671857369001889,0.9160422224846274,-0.5799490795601021,-0.44498351598018826,2.469458572806666,0.9314594645855663,2.6235607986038327,-0.42612758855371247,1.5904519544824338,1.0187605340255126,8.477370548041868,1.3057832655870154
2018-04-24,1.4889248718918786,0.9535558186965407,1.7154041261129738,0.9448673320081413,-0.576770750525777,-0.43656979216916036,2.4045355172040845,0.8875633996953349,2.650978589955853,-0.44053234370427186,1.6398214195192855,0.9577849921237311,8.657992587027465,1.3497274453337114
2018-04-25,1.4982431758800994,0.9531827203910541,1.7159227254119895,0.9452387709499028,-0.5712179568873406,-0.4282970017973331,2.4172817825680073,0.8658798057223183,2.5763656120289657,-0.43772310679538995,1.678388054405033,0.9904271104675586,8.688852681700396,1.3501762061624625
2018-04-26,1.6050034243606652,0.9495321705010613,1.815979018838393,0.9488744733893957,-0.5533858213754166,-0.43312939050469157,2.484406434996528,0.9025307292930362,2.482126051677715,-0.42468666039269853,1.6215462311125908,1.0732047513006635,8.816268624063959,1.354568747321721
2018-04-27,1.597870071131955,0.9632224315927473,1.8965046429754966,0.9511419247836823,-0.5523164799226847,-0.4222901796814291,2.503387637366159,0.9174499951552049,2.4155438409313987,-0.4238653838111093,1.6103155173979307,1.0781686863629,9.0969742516138,1.3380341851344895
2018-05-02,1.7570083183457554,0.9841695383718672,1.8478569566004284,0.918006662470122,-0.5533954961027979,-0.39902540041635504,2.717995355479645,1.0349076135095183,2.3581787315824845,-0.4255508875516605,1.5761726474373807,1.0923585408321692,9.715486625431081,1.4563093562382532
2018-05-03,1.6841618928424644,0.8980388731167535,1.7726101036067101,0.9658006530993,-0.5780212201526438,-0.3782343706184432,2.6197574684619376,0.9811407297147883,2.4812544420716476,-0.4455268562656378,1.4875600206673272,0.9769861171547514,9.376247726689414,1.4423590245929767
2018-05-04,1.7213847672361866,0.901802123717939,1.8110595421091045,0.9891639813914757,-0.5679279597629752,-0.37842936349160583,2.669954804898158,1.0016395634571045,2.546723320694378,-0.4321133243213995,1.47605528212619,0.9764471722012302,9.288473678398462,1.4310633365420045
2018-05-07,1.730600939848789,0.8908700714548754,1.8205794050392892,1.0073346645645231,-0.567718693194837,-0.35691210156007847,2.682383380735577,1.0084182652221512,2.4635929867089517,-0.4451487637102607,1.4817042548147086,1.0227723852707045,9.588762218762213,1.4442407313153334
2018-05-08,1.7030994461023794,0.8335848204538756,1.7420990561867855,1.01229582374402,-0.5790736267003233,-0.37643694733632516,2.6452959242569345,0.9881902994454161,2.4689848674536203,-0.459655961278169,1.527509862173583,0.9696392852039117,9.80291061223969,1.5179941046264367
2018-05-09,1.717914334730847,0.839788090849976,1.7222170795364908,1.0335614409490788,-0.5781907057252256,-0.3734297649756462,2.665274713129665,0.9990869824738393,2.468070770105702,-0.45948887901511337,1.5419134771829466,0.9737707341902282,9.786437837351096,1.5230461698844109
2018-05-10,1.7218307234335901,0.8727902378163628,1.7219856126668351,0.999866112499121,-0.5781601023927965,-0.36150310632785465,2.670556204269956,0.9698090958943237,2.486698376512424,-0.4691386167704895,1.5480723408018857,1.009151638560763,9.728502018884903,1.5228316382795177
2018-05-11,1.6819333601914246,0.8453383497355778,1.8017610542654556,1.0218024745862886,-0.5628953172011153,-0.3682275470841563,2.616752155060826,0.936425046715496,2.5465322667194816,-0.45967683822187977,1.5370153268096285,1.0460452092056989,9.56895806147166,1.5887851407882518
2018-05-14,1.651091646958478,0.8689294044090154,1.7058512057171589,1.0323427190339802,-0.5786997158940017,-0.3679097435121085,2.575160207081527,0.9243272643421037,2.4251274195592054,-0.4713052962776989,1.5694488733680099,0.9720663306841999,9.414273872245706,1.5720532992644705
2018-05-15,1.6047673673897043,0.8685641025785444,1.7053223187532645,1.106794687816719,-0.586680923791799,-0.35807296549457024,2.574461404566679,0.9271571110620773,2.4530348513726206,-0.4577580669482547,1.5689466476688856,0.9347070599520753,9.442477263532536,1.5715505645030214
2018-05-16,1.617092026743017,0.8541208806785308,1.6465105882984257,1.0840735065884477,-0.5828877486720637,-0.34813080123219575,2.558570152086583,0.9185894034400073,2.4798249257312857,-0.44775074189892017,1.5490897605380796,0.9524625498537553,9.407132360248037,1.5516735501801149
2018-05-17,1.5555133908196521,0.8302100716775818,1.7100010785802002,1.0571972203229385,-0.5638352861854304,-0.35701523297672,2.474839089684546,0.9703645571410873,2.4694001108500183,-0.4347566417083065,1.5162166080777095,1.0416453043022664,9.932853479477062,1.518767077076375
2018-05-18,1.5329910988140152,0.8029478162162245,1.7327286776253605,1.0437544556739358,-0.5728783636502083,-0.3634624930179545,2.5085626211518037,0.9983910971706869,2.455981895422721,-0.4402423639786114,1.5366386872931082,0.9993155236995774,9.848046568448343,1.539209856369724
2018-05-21,1.5104813671899282,0.7728285515458873,1.7589137331567346,1.0434172880606902,-0.5797035894038765,-0.37308643820553056,2.568160455436319,0.982973842621792,2.534266427619021,-0.444868620780552,1.5569207954562483,0.9673672948093706,9.762064554356282,1.5595125227343845
2018-05-22,1.4674939982907844,0.7733633921625727,1.7951435511855527,1.0053184470599121,-0.5723799893241892,-0.3628676507420254,2.616093702089955,1.0097567233951592,2.583067964902619,-0.4292868936008304,1.5495912490441288,1.0517122795221048,9.906637843934773,1.6246448512529423
2018-05-23,1.442936779248634,0.7646855188888038,1.7997308506747678,0.9744423300268537,-0.5730015083804139,-0.3601564118521159,2.6220283185018793,1.0045027970858862,2.5384973875989143,-0.42301716262005784,1.530449772808176,1.040541069616257,10.042307931666368,1.61416888283382
2018-05-24,1.4063643759136166,0.7735592544542682,1.700511507942497,0.9596437191759553,-0.5639685320235791,-0.37481861582503695,2.4936676694656286,0.9334654507695692,2.534408983998171,-0.4143793422616726,1.511483839543859,1.0837078713702435,10.451067110026914,1.5042533876987685
2018-05-25,1.43924680172226,0.7431226916325664,1.7640759017561973,0.963442889609142,-0.5674332012937491,-0.36781573684559365,2.555921509601872,0.9679179690022404,2.613422229079172,-0.40128753857854815,1.516352864996421,1.0205687115642652,10.71306921417032,1.5059005889526667
2018-05-28,1.569121036745813,0.7506066374778153,1.7538959130829093,1.0005125587134032,-0.5768735410658152,-0.3762829566617949,2.536412523337056,0.9978243586648858,2.6816433966388824,-0.4158446589455447,1.5638614370810138,1.0256000048430356,11.081088889823645,1.6119581532462952
2018-05-29,1.502949204045819,0.7566210763071042,1.83802840077372,0.9866690118071064,-0.582564963111325,-0.3725035043245303,2.644451168398339,1.0588585947321496,2.578655468362116,-0.4083654813647628,1.5461195159364132,0.9983539078913404,11.408664233702178,1.5893868362001489
2018-05-30,1.5134040613216362,0.8882008763559726,1.8275797355532277,0.9649304760674489,-0.5691612479379841,-0.3624919955100395,2.631033526009473,1.0287501216346882,2.6423707007127373,-0.40637166740279995,1.5182593591787068,1.055785987222965,12.338135922711238,1.6959475631285836
2018-05-31,1.5514402856742007,0.8482931925405717,1.7678180017979366,0.9979652320747012,-0.5905473473873941,-0.3655112582554477,2.5871846693645386,1.039095677702866,2.5972406628618114,-0.4204511533859594,1.560596777477568,1.0024987549316777,12.060765600310733,1.639884568337342
2018-06-01,1.5894382274570842,0.898972199432813,1.7686424168113675,0.9909874094956654,-0.5753602214990508,-0.3632953288702844,2.6406076849829296,1.1821177195793866,2.5966511066091353,-0.423304244726188,1.5516539842182802,1.0866322170464549,12.064655845710107,1.6403172223072788
2018-06-04,1.6015831456533691,0.9261048279181086,1.8334395436733817,1.0332046101375565,-0.5901975420057634,-0.39169750647819146,2.6576827717913547,1.1923522333507313,2.485191004389214,-0.44090226420587697,1.605759644408121,1.0964188871098872,12.006835596883048,1.652700771888477
2018-06-05,1.5921609959323288,0.8845627062012309,1.7723280773115424,1.0693485712758442,-0.604078629252853,-0.38939137067881857,2.6444357476608875,1.1844121946022486,2.4382309897410854,-0.44972428431851386,1.595880948094154,1.0557468328785502,12.426289730779256,1.6430934895382623
2018-06-06,1.533177393148089,0.8416802238789531,1.709244843532336,1.0550285362087508,-0.6010473274980914,-0.38516591678210843,2.561508047240259,1.1347067552388546,2.4496810085155514,-0.43765366749561263,1.5779172726057906,1.0263922953857287,12.45427724013192,1.5829509379169795
2018-06-07,1.56935995522181,0.8679858072149991,1.7479422596663854,1.0666648263381284,-0.6075037603119051,-0.3886473223430026,2.6123787388641024,1.165197774102967,2.492587266038334,-0.43869160312432054,1.5925143415929277,0.9935982658895983,12.342443785500349,1.6198444389001119
2018-06-08,1.5464533818871185,0.8513321835005905,1.7326237688328612,1.062166151439933,-0.6041210735864869,-0.38731654199107046,2.5801733570038063,1.1458944213376987,2.4777421897618206,-0.4437313838142085,1.597890366991074,1.0107798786235205,12.36676122478904,1.5964877820629932
2018-06-11,1.5986360422125632,0.889270218874944,1.6788753968797154,1.0702682790371894,-0.6278683785048806,-0.3897237386905461,2.509754409674233,1.1036865137414398,2.384667128948325,-0.4602976059802868,1.6080973230224043,1.046984572344706,12.400004229997103,1.5556185338731838
2018-06-12,1.5632918828729747,0.8635741742704826,1.5611793432015553,1.1014482016421545,-0.5964036984345724,-0.3989149951030365,2.462018090665616,1.0837158900112858,2.519859887208218,-0.4641900200962469,1.647377388075555,1.0279903252261544,12.4195651552078,1.5593491493379354
2018-06-13,1.617832417537096,0.9032264403780164,1.8329526519156412,1.0925452343376247,-0.5546529166809564,-0.3963684464221511,2.5356813043415123,1.1280522293445823,2.5436735642858075,-0.45668928842979495,1.636161544491892,0.9968036872146133,14.162816200935373,1.6029628880218634
2018-06-14,1.618366015665416,0.9036143789105029,2.1168253636322585,1.115193959226926,-0.5006626903491216,-0.4029018702961701,2.536401989483042,1.1284859945768173,2.8521480534135213,-0.43825265143213277,1.6646941165028628,1.065059314604626,14.199867956993403,1.6316667006398489
2018-06-15,1.6922613860730182,0.9573380710151305,2.254714378164836,1.0992528878822747,-0.45518418432975793,-0.39840186506315334,2.62207976274868,1.18005364468695,2.885882181138301,-0.4391245708062328,1.64461176006574,1.050116393013723,15.755790481321952,1.6861039954995523
2018-06-19,1.8370318135435069,1.0625896155757584,2.6340755331775636,1.0099440016849193,-0.3846330531178759,-0.3728079694063908,2.816849125893686,1.2972812287850441,2.7929200395383273,-0.4219465032178087,1.592248511346051,1.07664068952023,18.196866895009737,1.6250133930071597
2018-06-20,1.774493956628576,1.0171231059521006,2.9796377489069346,1.0281599060573878,-0.32918017665222565,-0.37849214271813003,2.556849993324848,1.1407932181118596,3.153586690790113,-0.43190941309538955,1.6384911294400402,1.0663074692218437,19.11069621310239,1.874624452580727
2018-06-21,1.753006055478993,0.9949520920444526,3.3815825163771116,1.0085510929507144,-0.2506979103892579,-0.3724832321872734,2.5763242083307776,1.1525143386232632,3.1927093591358338,-0.4193167654762544,1.642639879622485,1.0993564328292482,18.933969126758473,2.1649625009304803
2018-06-22,1.7969453252584233,0.9373996540558656,3.4809605102771357,1.0184440199858682,-0.28520396539265835,-0.3755740062378288,2.6334040225563267,1.1020218715694843,3.2955933052851583,-0.4255303863625223,1.6556559505609076,1.050294303157501,18.376998473197446,2.2367465248386593
2018-06-25,1.7887232747973263,0.9317043701419807,3.5430149834434594,1.0161075208373984,-0.2468559313839397,-0.3748511866856086,2.6227230732545195,1.086316564768194,3.362164332580119,-0.4223415978528575,1.6525818311869367,1.1602903745662587,18.89170056798708,2.2815705307434486
2018-06-26,1.7148888160506255,0.880560411931055,3.5754272159761777,1.0369334212960881,-0.18442383099847726,-0.3813088219175559,2.526807569654625,1.0635048375088498,3.3332970903334482,-0.42453491004463306,1.700509985980327,1.3393682842874384,19.033618309097438,2.3209189516767816
2018-06-27,1.6279921501515595,0.8203684700539275,3.3819987891876675,1.0106803449458996,-0.15658062725402588,-0.37333480245988926,2.2320595680276587,1.036909294678769,3.2189467206255165,-0.4045453087939308,1.859655011044154,1.3379713958179709,19.674843329681334,2.1805254762714608
2018-06-28,1.6430998939844477,0.8510550299568134,3.3397247585093766,0.9998885053582707,-0.21716782928868406,-0.36997132884559636,2.196156052717714,1.0259766775584107,3.456138801303446,-0.4033668870170575,1.759974074989402,1.17002274549412,20.38763250402015,1.987443024149548
2018-06-29,1.6730373056435854,0.805982088788346,3.629180710628175,1.0375804104675868,-0.2072556813048556,-0.38184548124243023,2.1127376301472482,1.0641602665333068,3.3872276909702483,-0.42824374716992597,1.9097436385955082,1.1974993712465682,21.548229052995765,2.14955615487767
2018-07-02,1.6886949762334473,0.7976322834561402,3.5041624470082864,1.025645012933067,-0.17510770752685223,-0.37128759856957594,2.045332204742476,0.963615719408141,3.42811657919622,-0.3997575145623967,1.8006642989739863,1.2866140460515485,21.23291957390149,2.0314868167689752
2018-07-03,1.698273436199576,0.8365709552791059,3.406597386024745,1.0184286645434297,-0.16788488903026244,-0.3790352386703124,1.9431967274010615,0.9309591584339925,3.412358009345531,-0.38803487088338806,1.8318571650991995,1.3033716438644678,21.427592677525862,2.0652505072157257
2018-07-04,1.7183305684563743,0.8836221161096351,3.610239536554829,0.9667184861550588,-0.16218523726960576,-0.3731178388293911,1.9650744530708528,0.856077153149374,3.5834679027528047,-0.3428897407614159,1.7009885078164286,1.1492273403254614,21.594304170327096,1.972914884557197
2018-07-05,1.78958736811826,0.9556228985565425,3.7310897815035657,0.8915413746501102,-0.14291292752577156,-0.36463712718144514,2.0427992591473347,0.865570396132394,3.647755430372123,-0.34885186365549437,1.6590066243365684,1.2181666303519991,21.548782143900997,1.9267064072097972
2018-07-06,1.78759972673602,0.9288554735337928,3.7277187776266905,0.9174316891686951,-0.14225564811861047,-0.3707174293359091,2.0406311988117984,0.8328016965736518,3.52116980621786,-0.3687378959114198,1.588749647170534,1.2198676888495608,22.162917656056308,1.8890285170482164
2018-07-09,1.8611473231566809,0.9589736400279139,3.687295042806177,0.8957732576706321,-0.16400592680743353,-0.36613807200568316,2.1832791359791344,0.8704292596713239,3.4478766971395736,-0.39109901242119693,1.6913594369499005,1.1635773259006386,22.0839773588594,1.9324172723572168
2018-07-10,1.8758851486596488,0.9421487191623699,3.667660081940509,0.8552350522468486,-0.14470043919923226,-0.3600676271338171,2.199676268714522,0.8800638771625575,3.352765671325309,-0.3850180361775827,1.6338088404938822,1.213540497403816,21.637475736864502,1.9891375267621982
2018-07-11,1.7940612467562431,0.9543881384306241,3.5292230999008387,0.8179252846064318,-0.06672383488210787,-0.35932988593844906,2.1086399499463773,0.8422547885939016,3.316458408687657,-0.3749518431983322,1.5808415381948593,1.4153462499338283,22.848468202095777,2.1490415312777853
2018-07-12,1.8442237423601489,0.9490139110172362,3.5655775927870934,0.8325171363146009,0.014195361691405228,-0.3576296619294461,2.1644501574013306,0.8570419247383039,3.2591750823207715,-0.38290689999061656,1.6015570523727565,1.6247675180391847,23.164959051311744,2.1743177884685307
2018-07-13,1.9761485929267417,0.9701859330331071,3.656705360191702,0.8391747888319288,-0.01078233291783881,-0.3433091940635792,2.31122820721614,0.8637886773879855,3.113671166551944,-0.3849487918294717,1.6110086763251168,1.6167110133989167,23.42746156201982,2.18585028898184
2018-07-16,1.9979648284053373,0.9473156388525885,3.778697405965545,0.8606688455771401,0.013083198883801828,-0.3369714181762843,2.3355006963195675,0.8774509161501471,3.1912826229426425,-0.37788735430742204,1.6415229966561462,1.5863357327421794,23.964412418788175,2.2230826647782775
2018-07-17,1.9525630401420124,0.9474065296029583,3.7014957806387834,0.8106042205550072,0.012979576048755215,-0.3525493005697611,2.3296106886885743,0.8741356117236958,3.190853919171472,-0.3690281240302402,1.5704480933334595,1.549240330244832,24.321084755495093,2.1363598578634284
2018-07-18,1.8849252205080127,0.9116945362030817,3.6401476743671033,0.8106707849288699,0.025404761294027356,-0.35658945367440853,2.253335396967073,0.8457100723446813,3.273706297309384,-0.35105453280976906,1.5705425923222154,1.580509256180695,23.740094115820806,2.074354625055972
2018-07-19,1.6894961114159677,0.8772059531168968,3.6871660489930678,0.6813606994567645,0.022953826238268693,-0.36599186389504057,2.0539624745518514,0.7326001202021437,3.5551959911278654,-0.3438721478860046,1.4339745736076392,1.574341291259505,23.99078420050177,2.178798447267193
2018-07-20,1.6441790164086552,0.9295070761292048,4.059631578438262,0.6988756844434099,0.11732083055325782,-0.3885616886683191,2.2966455239893846,0.8702811441604339,3.240669614454287,-0.3430410077468843,1.4593296494865915,1.8118230519308378,23.702944960028578,2.1803872033310814
2018-07-23,1.6074465922398833,0.9940434902796016,4.191051889422074,0.7055833773827056,0.08869631383012444,-0.40188180686752273,2.225913211737415,0.9328366227023188,3.0820880271945983,-0.34239671049005616,1.4690398526970556,1.7397872733330004,23.945155742443394,2.2366737650259942
2018-07-24,1.6684933852578516,1.0401165533405616,4.038049526350766,0.7852742714203609,0.08532334669249564,-0.38421105281980583,2.2859412846608334,0.9688030142699768,3.1772458253719735,-0.3760531808681611,1.584402136291755,1.731298944384283,25.269555070411545,2.2969020712585895
2018-07-25,1.4110128486503202,1.0647854354849455,3.926299887024486,0.7481930030174844,-0.007541153419738933,-0.3886463103688492,1.9642489225811146,0.7760579719021392,3.1713538067654383,-0.3745701277088104,1.5307224799997514,1.4677583556307923,25.23250177890542,1.9787869433966114
2018-07-26,1.2854297508074621,1.027538656031381,3.975287112136847,0.7377704552372792,-0.06362484363087739,-0.38187310946560504,1.8393258141276525,0.7012091017706883,3.1107409131989394,-0.3682481652347541,1.5156345715590307,1.3283057268290666,25.388897269971352,1.9610277204784246
2018-07-27,1.2134610312618785,1.0380232858904352,4.083723096936374,0.7492129770897011,-0.07664668483997472,-0.3825847687145755,1.7499147774754462,0.6476376276571341,3.1232804650661192,-0.365005477677082,1.5321990168061115,1.2959267948862716,25.964041175990854,1.9305174020890843
2018-07-30,1.2947371663014318,1.0209018219768677,3.95420925082953,0.7769385661810848,-0.0722165797151042,-0.4028156710685792,1.8508889720262944,0.7081372779470547,3.096681479876924,-0.35200966393974087,1.5723351868191995,1.2599537983198523,26.450118523204758,1.8951606800676948
2018-07-31,1.1334173005117267,1.0699772709538902,3.8136632624927813,0.7663344601786242,-0.13104527704336233,-0.40690526082832335,1.7700120877597119,0.6041168294016328,3.099112744850145,-0.3544422378490977,1.556984450719463,1.1251390499014615,25.963624553870087,1.7910411490525857
2018-08-01,1.1435582055603395,1.0378410943064624,3.691415633059317,0.8111922303982331,-0.1163964002699277,-0.3974409963347745,1.7452836967248304,0.635825233408851,3.043034668263978,-0.3387084701583668,1.6219215413619041,1.1609647370701746,26.19905551002272,1.7583429129828292
2018-08-02,1.2350397908510482,1.0418219998607374,3.586037986176576,0.766765615554126,-0.06028876600117661,-0.39517979359450983,1.8175618238483815,0.6984500935454165,3.090510675716512,-0.31357835245812893,1.557608600684182,1.1375554900879776,26.573162468701998,1.8639415035940443
